Model,Threshold,Risk_Precision_mean,Risk_Precision_ci95_low,Risk_Precision_ci95_high,Risk_Recall_mean,Risk_Recall_ci95_low,Risk_Recall_ci95_high,Risk_F1_mean,Risk_F1_ci95_low,Risk_F1_ci95_high,Risk_Specificity_mean,Risk_Specificity_ci95_low,Risk_Specificity_ci95_high,Risk_Accuracy_mean,Risk_Accuracy_ci95_low,Risk_Accuracy_ci95_high,False_Alarms_mean,False_Alarms_ci95_low,False_Alarms_ci95_high,False_Alarms_per_minute_mean,False_Alarms_per_minute_ci95_low,False_Alarms_per_minute_ci95_high
stgcn:5,0.2,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
stgcn:5,0.3,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
stgcn:5,0.4,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
stgcn:5,0.5,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
stgcn:5,0.6,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
stgcn:5,0.7,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
stgcn:5,0.8,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
stgcn:5,0.9,0.3287827460683946,0.2767764738169934,0.3807890183197958,0.991517345073783,0.9882322376180572,0.9948024525295087,0.4932409300735221,0.4341494824153239,0.5523323777317203,0.37157064200589485,0.3162934608135492,0.4268478231982405,0.5178571428571428,0.45869047619047615,0.5770238095238095,3388.0,2974.44,3801.56,288.0952380952381,252.92857142857144,323.2619047619047
tgcn:5,0.1,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgcn:5,0.2,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgcn:5,0.3,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgcn:5,0.4,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgcn:5,0.5,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgcn:5,0.6,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgcn:5,0.7,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgcn:5,0.8,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgcn:5,0.9,0.3109454269722989,0.20973621218237556,0.41215464176222216,0.9965628573229254,0.9910705021203036,1.0,0.47154199997917445,0.354393584532746,0.588690415425603,0.2989055539854578,0.06528566178826445,0.5325254461826512,0.4623015873015873,0.26702380952380955,0.6575793650793651,3788.0,2400.32,5175.68,322.10884353741494,204.108843537415,440.1088435374149
tgn:5,0.1,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
tgn:5,0.2,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
tgn:5,0.3,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
tgn:5,0.4,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
tgn:5,0.5,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
tgn:5,0.6,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
tgn:5,0.7,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
tgn:5,0.8,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
tgn:5,0.9,0.2715821310499462,0.22900337641427385,0.3141608856856186,0.9993650793650793,0.9981206349206349,1.0,0.42663168515290906,0.37407798638065937,0.47918538392515875,0.1542601715015508,0.0,0.45661010764459037,0.3562216553287982,0.14774943310657593,0.5646938775510204,4541.5,3068.5600000000004,6014.44,386.18197278911566,260.93197278911566,511.43197278911566
